-1.1313,4.7148,1.7472
-6.7289,3.6553,4.5842
-2.5196,6.4013,-3.7968
-4.08,6.223,-0.7828
3.2442,2.8144,2.202
6.7535,0.0544,6.3258
1.0582,8.6858,-0.8843
3.3408,4.5419,6.0698
-6.3356,8.8862,-3.9625
4.613,3.5998,6.9586
3.9792,2.1712,6.4535
-5.1526,2.6694,2.3461
-4.0603,5.6409,0.0314
6.6952,2.4756,5.0108
11.0081,6.9618,2.0721
-3.2508,3.8299,5.9107
-1.2156,5.4711,1.4601
7.0564,6.8218,3.9278
8.6346,5.7881,4.2857
-2.6975,1.535,3.1914
-9.3521,3.521,2.1013
-0.3629,7.3574,-0.1324
2.7685,7.0956,-2.3398
3.1861,7.0807,-0.3534
-2.8923,7.1292,2.7761
2.6319,3.7912,1.4889
3.9382,5.4558,-0.4592
0.1766,2.8846,6.4829
-1.1741,3.0967,2.8149
4.2382,3.9419,4.9915
4.7348,4.4293,4.9299
4.2576,4.4456,2.173
11.635,3.5173,7.7059
5.4708,5.5954,-0.01
7.225,2.6453,4.9415
-1.0696,4.1845,-0.8487
-4.0911,6.5385,-3.6422
-5.2525,1.1157,2.7976
-11.5755,8.4775,-5.0643
-8.4542,7.5107,-4.4705
-8.3689,1.8514,2.1556
-0.0437,7.0996,-2.0163
-6.5545,8.5975,-4.7613
-11.0467,3.2927,1.622
-8.9884,4.8464,1.9372
3.0134,3.6759,1.3104
0.2869,5.6678,2.0796
4.5935,6.1344,6.6848
1.1841,8.2259,-3.5347
-5.6616,4.9769,0.6803
-10.119,5.3909,-0.2937
-6.2704,9.4319,-6.47
-6.1177,4.6842,-1.7155
-7.1033,5.9946,-0.825
6.8668,6.5515,1.215
1.2799,5.4575,0.4246
-0.0252,8.1556,0.2628
2.0414,3.8776,8.4085
4.8719,6.9461,0.8643
-8.3012,7.6195,-4.3625
0.6807,5.4573,2.5463
-5.6465,3.7258,2.1852
1.3445,4.1451,2.7541
-6.0318,6.047,1.3038
2.9325,5.4729,-0.4432
4.4727,4.5129,7.3243
-5.9339,3.3765,-0.3783
-7.1167,3.2024,1.8813
4.1537,1.687,8.4891
0.0841,6.0041,-2.1398
-12.1,5.5125,-4.8497
4.344,5.1963,1.148
3.9991,3.3271,1.4536
4.0923,8.1569,-2.8132
-4.9117,4.5423,1.4638
-11.4801,4.2025,-4.8981
3.6303,4.6497,2.4714
-10.6508,2.9355,1.7258
-11.4368,5.1647,-0.7335
1.0448,2.7789,4.0452
-0.8992,2.9731,3.7678
4.1447,8.5367,0.5507
-12.443,8.4822,-4.6709
-3.1446,5.2423,1.5107
2.1545,5.2096,1.6846
-1.3633,5.3202,1.1462
-1.912,3.5777,4.1442
-0.8491,4.7752,0.3063
-0.2945,7.0052,-0.2328
-2.374,2.3385,3.901
1.9654,5.6392,-3.883
3.0102,3.5202,-0.1315
-5.9956,4.472,-0.9836
-0.3487,5.3313,1.892
3.4606,6.3113,2.7602
3.0923,3.168,3.1614
-3.6052,5.5706,-0.3757
-8.8491,5.366,0.8785
1.8364,6.7712,3.4346
-3.368,5.0693,2.6127
-5.0136,8.6176,-2.5734
-2.7534,6.1826,-2.5744
3.9025,2.9739,4.5738
-3.9563,5.9244,2.0717
1.8231,7.4664,0.1498
1.9844,6.7557,3.563
3.2527,8.0545,-1.6811
2.5563,5.1651,3.464
2.411,7.6825,-2.8263
-5.7699,4.8138,2.175
-1.8963,3.9593,2.6685
1.0869,3.1619,2.1316
-0.3545,5.2136,2.8098
2.6813,3.5922,4.8221
-0.2873,6.8735,-1.6319
-0.0429,6.2194,-0.1716
-3.234,3.7126,1.282
-6.6472,5.7732,0.1063
1.8797,8.9082,-2.2755
-0.1129,1.1876,7.1017
1.8922,2.1178,7.4642
3.7433,1.7589,7.3782
-7.1428,4.7566,-1.2235
11.4068,1.1678,8.7645
-4.539,4.7725,-1.9807
-2.6501,5.9575,-1.1002
-1.329,3.6172,3.2184
-0.1314,7.0372,-3.8401
-3.2079,8.3726,-2.661
0.0868,4.6331,2.4066
0.5575,6.2086,4.6866
-0.4595,5.8662,1.2274
6.1704,5.5739,-0.5112
-3.753,6.9716,-5.4587
1.9714,7.9235,2.1058
9.3314,6.4361,5.0411
0.9252,2.9252,3.7035
2.7339,3.4688,4.197
-0.9721,2.7192,3.1716
0.1477,7.9101,1.5515
7.9624,2.0397,1.1822
2.2771,3.4907,4.1641
4.2474,5.0258,5.0358
0.0718,5.5626,3.8739
2.6017,4.1291,4.7229
12.5424,2.4929,6.2254
-1.4636,8.2886,-3.6135
3.4271,5.3697,0.7686
-7.2341,7.4326,-2.3361
5.5926,3.2225,3.7627
-0.8725,3.6745,0.8314
6.1483,4.4822,4.8828
-3.8661,2.699,4.6361
2.3325,2.4615,4.1914
-2.279,3.1017,1.0221
-5.0881,3.4093,2.1171
-2.6063,6.624,-2.9172
7.8628,3.8262,7.6008
1.1338,2.9964,8.4332
-14.5748,6.0449,-4.5262
-9.3412,3.203,2.7914
-2.3509,6.1291,3.9049
3.2129,5.8403,4.1596
3.8846,2.3254,8.7367
-3.0296,5.1072,7.6341
-6.8219,5.7713,-1.571
-8.5602,5.3277,-2.6326
-3.9005,5.9209,2.0821
1.8166,3.1116,1.3671
2.6056,4.031,5.4287
-0.1154,2.7874,7.1736
1.0103,2.6026,1.7895
11.1628,8.2229,4.0564
-2.7706,6.8323,-2.7007
-7.3028,6.0076,1.994
2.5679,6.5028,7.0458
4.187,3.3261,6.8072
5.2237,4.8689,1.5176
-4.6218,9.254,0.7879
6.8252,2.7241,4.6718
2.4957,5.2584,2.588
7.5731,3.879,7.5183
0.7814,4.8974,1.8524
-1.3474,7.8083,-0.5791
-1.285,5.3209,0.2863
-3.5103,7.5771,1.9931
-3.748,6.0598,1.2178
-5.665,3.5108,1.1507
11.597,8.1292,2.533
-6.2473,4.0543,3.7003
4.9293,5.0994,-0.8232
-7.7236,4.3821,-2.3096
-4.3587,6.7951,-5.2022
-14.1323,6.0794,-3.5596
-5.1781,4.3978,2.3778
1.4407,5.7653,3.0754
-6.2458,4.459,4.1382
-5.5285,6.3921,0.4566
-8.1811,4.9828,-1.0699
8.9189,2.4786,8.4609
-2.4369,6.3653,1.5946
0.8411,9.3367,-2.0404
-0.0248,4.2594,2.0257
1.4502,7.2625,1.7526
-9.4412,6.7587,-3.0345
-3.3036,2.7238,4.8505
-2.9797,8.2083,-2.9358
1.2137,6.8735,0.8274
7.4809,2.1789,6.3183
-2.5851,3.4034,1.0644
-4.615,3.1311,4.3373
-5.188,4.3288,1.6951
0.1293,4.7887,0.0603
-5.9588,3.8919,3.5367
4.2195,4.4919,6.6812
1.6497,4.6886,8.6685
-3.4443,5.104,1.2663
-2.36,5.4344,0.179
-0.9934,2.5611,5.0149
-5.6677,6.9336,-1.6995
0.8805,6.3365,0.767
-1.5779,4.1654,0.8871
3.984,1.7337,6.509
-2.9849,6.837,-3.5071
9.8201,1.6808,8.334
-2.1728,3.6735,1.5946
-0.4733,5.3371,2.0318
0.7429,4.1107,-0.1751
-4.5707,3.6155,3.5191
4.0492,5.1924,4.119
-8.9811,3.2603,4.3158
2.7253,3.9137,3.5973
-2.8683,10.7179,-2.6655
-1.7468,8.8467,-5.1325
-0.6595,3.8013,3.5612
-2.909,7.4466,-3.3204
-14.4199,7.0158,-4.5208
-3.86,2.1132,0.8189
1.7959,2.0971,7.0931
-9.1846,6.8668,0.6612
-7.4891,5.5233,-5.1148
-11.146,5.9056,-5.564
1.0876,4.7839,3.1871
-8.3471,4.9322,3.5406
3.3084,5.3533,3.7555
-0.4241,3.8853,0.5333
3.7177,5.63,0.8573
4.0411,3.4214,6.3443
0.3133,4.279,1.5309
-2.6529,4.1206,0.1482
-0.6043,6.4586,4.2205
-2.8531,3.2902,6.1038
2.0238,5.8009,2.3792
-3.2316,2.984,5.6972
-2.1518,5.0727,-1.7965
-4.3543,8.801,-2.9269
-2.0614,3.5994,5.2031
-2.6372,6.4299,-2.3293
-2.7227,1.9868,3.8938
-4.9323,5.7995,-2.9117
6.3271,4.1576,6.1032
7.6495,7.3004,-0.1981
-8.46,4.385,0.6628
-4.436,8.6514,-2.0803
-3.4795,5.0904,5.1354
-3.125,4.2415,4.8484
0.9443,5.1785,4.5219
-3.7608,4.1017,2.5639
-3.0586,3.1054,2.2724
-1.7974,4.6688,1.5662
-7.8592,4.6855,1.4856
-0.0171,8.0102,-2.2296
-2.5751,3.7387,2.4859
6.1948,3.5196,9.0452
2.4787,5.0812,2.6616
8.4634,3.8666,4.6512
11.5005,3.2923,9.8912
5.964,6.5412,3.8449
1.3439,-0.402,8.8662
4.6642,6.3715,2.5511
7.646,4.4165,2.8922
-2.6367,5.6151,-1.6638
5.2976,8.1902,-1.0146
0.14,3.39,3.3079
3.6941,1.6094,3.8351
-10.3851,6.7233,-4.2921
-5.1037,5.079,2.1077
-1.2084,5.0182,3.354
-4.4013,7.0158,-0.9196
4.3989,4.3965,2.1931
-0.7585,3.0446,5.5004
2.2763,4.8535,4.1013
-0.5823,7.2443,0.4974
-1.7362,5.4628,-0.4784
2.9553,4.7837,6.521
1.3855,5.5032,-1.3088
-0.0063,3.7112,0.8647
-4.1479,5.5266,2.474
-3.9842,3.0749,-0.2077
-13.5083,5.477,-1.5449
8.5671,-2.2252,10.589
0.8629,7.4108,1.2039
5.2479,3.2804,5.2647
-0.288,3.7762,7.7613
-3.6384,5.2839,1.0656
-5.1761,6.7739,2.6662
1.1286,9.5681,0.5105
0.7942,2.1888,2.7602
-4.0405,7.3704,-4.4668
2.9861,-0.1488,6.2221
-2.9244,5.6241,-0.6679
1.9125,7.5568,-0.9224
2.2007,4.9179,0.5138
-13.1688,4.9618,-1.1311
-2.8557,6.7482,-1.4842
-0.5257,6.7453,3.3262
-2.8066,5.8199,-1.6938
-5.9142,6.8708,0.8941
-5.1208,4.2536,4.3572
0.3918,5.3588,3.2949
1.1031,3.8162,3.7944
1.4839,4.9916,5.4467
3.6458,2.4077,2.927
3.9705,2.6564,7.549
4.9985,1.3411,3.5806
-4.1489,4.3423,0.5381
2.9458,8.7059,0.7493
-1.2288,4.5748,-0.8346
12.8974,5.6354,5.279
0.4527,3.6039,-0.1997
-2.0325,10.2236,0.1403
0.1656,4.4746,2.7369
-0.4271,6.9511,-5.9868
3.4354,5.0805,5.7555
-6.6114,5.6119,0.2815
4.1142,4.0002,4.1252
0.1332,1.6533,6.5595
11.7146,5.179,4.8525
-9.8397,6.5854,-0.3186
-0.6524,7.7148,0.0316
9.0539,7.5495,1.3888
4.9371,2.6812,9.0568
-0.2525,3.0874,2.8815
0.4165,5.3841,2.5052
1.7344,5.3997,0.3044
-9.6335,8.0952,-5.8102
0.8768,7.2193,1.6881
-0.0653,7.6489,-0.7794
4.2754,5.5016,3.3646
2.935,3.4314,6.2146
3.4716,6.2578,2.2323
0.5731,3.7979,4.6028
4.616,5.8583,0.128
5.0514,4.6721,2.8707
-1.187,3.2633,0.8466
-1.256,3.8718,2.7359
2.497,5.8635,-1.7925
-5.6949,3.5305,0.8796
0.2562,3.0539,7.6221
-10.2957,6.7356,-0.7577
3.5133,3.4306,2.1541
-6.5661,9.4628,-2.5708
3.61,6.7413,0.8186
5.5179,3.534,5.2718
1.849,4.0056,1.0879
2.9787,5.0001,2.6822
4.5447,6.2942,2.8211
-3.5473,3.5572,-0.807
0.8145,5.2135,1.2067
1.2294,2.0868,3.7898
4.2674,5.4226,2.4712
2.6687,6.9203,3.2469
1.6329,3.6282,6.4639
-8.6179,7.0681,-3.1853
0.4548,6.5723,-0.7221
8.0911,4.507,7.0987
-3.4241,7.2425,-2.1728
2.8982,4.5397,3.5674
-6.3933,2.8359,5.6251
8.7848,2.7579,9.6534
0.6916,3.1682,1.7265
5.4847,5.5493,5.3963
-1.8515,3.5741,2.4113
-6.0932,7.748,-3.2197
3.9556,5.7359,-2.1206
8.4647,9.2112,0.1579
-6.6096,5.6698,-2.456
-0.0272,5.1874,3.3919
-5.0078,7.196,-2.2785
-4.3622,4.4877,0.9408
8.8012,3.385,9.4958
-1.0464,9.9899,-0.241
3.6563,3.2133,3.4481
8.1438,4.814,2.5692
1.1913,3.683,-0.3552
-5.3582,6.1382,1.8253
-0.5808,3.6159,7.0835
0.8549,2.4591,4.6175
2.0853,5.054,5.2148
4.8012,1.4267,5.344
-1.8306,1.5877,4.1336
2.1203,2.443,3.3463
1.6937,4.9387,-1.4542
2.542,2.3562,7.5226
3.9396,2.8497,7.5769
1.2779,3.5876,1.3958
2.2502,4.8516,0.6686
-3.596,6.4044,-1.9976
-1.9234,5.4633,-1.8645
3.5137,7.8857,2.3503
1.1355,5.9164,1.6657
-8.8458,4.8937,0.6939
5.5698,7.7002,4.0212
-1.0743,6.7558,-2.7846
-8.9709,3.2493,0.3466
0.4015,2.7492,5.5417
3.3063,4.7921,2.5551
-3.1919,6.449,2.1535
-3.9615,7.2584,0.2485
-7.4349,2.6865,2.8526
-2.2098,4.6761,2.6653
-4.1545,4.5207,2.9733
2.0213,5.7598,0.4559
2.5395,4.7817,3.5717
5.9138,7.9861,3.8761
2.2678,3.279,6.8465
-5.5184,6.8029,-2.8211
-3.4545,4.6018,2.6803
0.0826,5.7824,2.3551
-0.9668,2.2887,6.5906
-4.8796,6.7023,1.4739
5.6101,6.0746,3.2433
-1.5373,6.1242,-2.6967
8.3835,2.8211,6.7892
-5.4506,6.8686,-1.5941
-3.5239,3.8623,1.8536
2.7852,6.0605,-0.5481
8.6198,3.9136,6.2913
6.3799,3.1093,4.2723
-3.5327,6.6317,0.1122
-1.3234,3.6708,3.1351
-0.4463,4.6231,2.4189
1.4735,3.5471,3.7758
7.149,4.1867,7.6745
-5.8407,3.7608,-0.1937
1.5419,3.0412,5.7819
-1.8918,4.3205,2.6621
5.8036,5.9998,1.5083
9.3363,1.8424,8.2432
7.3804,3.8024,1.5302
1.587,5.6631,-1.2779
-2.3735,8.6832,0.7114
0.7135,3.9622,0.7457
2.6656,0.3005,3.1852
-6.04,5.7577,-0.4264
-1.4608,3.9621,1.7771
2.144,7.5915,1.778
-2.0709,5.9261,4.5851
0.0644,5.8978,-0.0729
-3.2051,7.5683,-5.1047
6.0693,6.4745,1.7177
-3.739,1.1912,3.3623
4.1758,7.7339,-0.2945
1.0119,6.3989,3.2677
-9.2776,8.3008,-3.3476
1.0164,7.2044,1.522
-1.9416,5.65,1.017
5.9239,3.3645,6.2957
-0.1924,6.7953,0.1569
2.2253,5.9265,2.0463
5.4805,2.5367,9.8545
-5.1321,2.6949,6.6255
1.3022,4.3133,5.4233
-1.2378,6.2124,-0.589
-2.4031,3.4638,3.3122
0.9727,3.404,1.9793
3.7068,6.3643,2.2681
-4.1813,9.4812,-7.0105
-3.2646,5.5241,-0.0761
2.2837,5.8948,-1.3228
-10.5898,6.9094,-3.3358
-1.4542,5.3294,0.096
7.0049,2.9117,0.4794
-4.4445,1.448,5.4905
2.4767,5.5155,2.557
2.6139,4.9955,3.9368
-1.56,6.015,-2.3135
-2.7216,5.6427,-1.7566
-4.5192,5.086,1.544
2.0935,5.5607,1.7697
-4.8132,4.0609,4.1703
5.3033,3.5976,5.4543
-5.052,3.349,3.4666
4.3334,5.2353,4.9637
-5.928,9.3303,-2.0236
-8.1161,5.9588,-1.5874
5.5528,6.2039,1.2875
-8.6543,6.8121,1.905
-1.0227,4.2984,1.9889
6.3158,6.0397,3.046
0.5769,6.4744,-0.7396
1.41,2.6796,5.1796
3.4274,3.4117,4.406
5.9214,3.5673,5.8909
-6.2571,4.3104,-0.7984
2.5189,4.9601,4.3242
0.066,4.6745,-0.167
6.6768,4.3577,4.6251
-5.3835,2.0351,-2.6732
-1.0931,4.1144,1.826
-1.8794,9.2848,0.3303
2.9042,4.1991,4.3727
5.7339,4.6834,0.9057
-7.1196,5.2239,-3.4017
2.5933,7.532,3.5977
-1.9311,4.141,1.4396
2.2794,2.833,3.7538
-8.5881,3.9842,1.9938
4.4184,2.8039,8.6039
6.6469,8.3408,2.2867
7.2826,7.0045,1.3485
1.7443,3.8372,2.8997
-2.6373,9.3082,-0.349
7.1878,2.0655,7.9083
3.7991,8.851,-4.8952
3.3965,3.8929,4.0676
4.0163,5.5922,2.1182
1.4259,6.1878,0.7546
-5.1385,3.9408,4.1706
3.8956,4.5035,4.7017
1.0654,3.0407,6.7042
0.9665,4.4266,0.7987
-1.8826,5.4386,1.7184
5.018,2.7084,6.8773
-8.6767,5.4522,-0.306
-0.4209,6.6043,-1.0408
7.133,4.5488,4.7259
4.6007,6.7351,-3.013
0.5658,4.6834,3.7312
-6.5299,5.9377,1.2143
-1.6851,0.762,6.4593
5.8651,4.6975,0.1764
-4.9681,1.1295,4.5213
-7.5444,4.9497,2.3764
-10.8119,5.7889,-1.1363
-6.2729,2.53,1.321
5.2087,8.8408,0.6188
3.5835,7.1021,1.597
-0.9934,4.2206,8.9576
2.9417,6.1362,0.6213
1.9954,3.5355,3.6321
-3.0418,3.5291,2.778
-5.7784,6.8634,1.1152
-1.646,6.296,1.4378
-1.1675,6.8524,2.6801
0.8713,8.0966,-0.7621
4.9574,5.2196,2.7437
-4.305,4.69,0.7077
-7.9183,5.0079,0.9113
-2.9507,6.8312,-3.6731
3.8291,4.7707,7.952
5.9696,4.7714,7.5886
-5.1396,6.5792,-1.101
-6.3703,2.1128,3.7866
-0.6258,3.7273,1.6268
-0.4952,4.9155,1.2113
1.2743,6.4045,3.1212
-1.0379,7.0103,1.5608
-1.6378,4.5075,-2.2114
-0.1563,4.6186,2.6775
7.075,2.5827,7.9573
-1.4419,5.6308,1.8045
7.9188,5.3143,8.6092
-6.4349,7.3982,-3.1493
-1.1333,4.2586,4.4663
-1.3773,5.117,2.2777
-3.9235,2.6883,4.5099
4.3797,1.9681,7.3518
7.0916,6.5644,5.8438
-1.7629,6.0055,1.5827
-2.1919,6.201,-1.753
-2.9546,3.9132,0.8277
6.9132,3.421,8.9594
-5.4208,5.9448,3.6655
1.3979,5.7303,1.1674
-5.1654,8.0644,2.2317
2.5773,5.1077,1.1852
11.3342,5.9545,7.5292
-1.8538,3.1015,0.345
-2.3403,2.2919,4.9539
-1.9112,4.0316,3.443
5.8969,3.4163,2.1378
7.9428,8.2125,2.0248
3.1846,4.0231,1.7465
-8.6117,7.6038,-1.7245
-0.411,2.0509,8.6262
11.3099,2.3593,6.2955
-0.5989,5.2387,0.3532
-3.221,5.2902,0.1606
-2.8998,5.057,1.6148
-1.3315,4.1927,0.3046
-6.8695,8.4464,-3.6773
-2.2671,1.8031,3.7267
-4.7858,5.183,2.7234
-5.0382,8.1652,-2.2236
-9.5073,4.1749,3.0167
-1.8083,6.2159,-0.2382
-1.8991,2.0961,3.7398
11.8293,4.6149,4.5621
0.2123,6.7673,1.5098
-2.5938,5.9728,5.0997
-4.6977,4.7373,-1.2342
